observation_year,adaptive_capacity_index,foreign_direct_investment_net_inflows_pct_gdp,forest_area_pct_land_area,renewable_energy_consumption_pct_final_energy_use,natural_capital_dependency_index,urban_population_pct_total_population,readiness_index,ecological_footprint_index,co2_emissions_metric_tonnes_per_capita,greenhouse_gas_emissions_metric_tonnes_per_capita,average_temperature_celsius,annual_precipitation_mm,land_area_sq_km,log_real_gdp_constant_2015_usd,log_total_population,log_total_greenhouse_gas_emissions_kt_co2e,log_official_development_assistance_usd,country_name_encoded,country_name
2005,0.569906046951723,3.2597691930376453,28.309671532846718,36.8683013916016,0.1448189298,46.731,0.336728185798886,1.88275626921414,1.351491804547056,3.021763002795629,11.25,1092.02,27400.0,22.809839058738206,14.917944866732753,9.116139576577355,20.989484196388158,0,Albania
2006,0.557543718635017,3.654852200120289,28.35627737226277,31.7098999023438,0.1448189298,47.815,0.324867977555668,2.00295704529785,1.3533622028325702,3.0074715618501564,11.68,1053.87,27400.0,22.867189233987464,14.911635756385875,9.105090961257085,20.99632654607604,0,Albania
2007,0.557597076049965,6.108980067474507,28.40288321167883,32.100399017334,0.1448189298,48.902,0.338188345210896,2.13675715251947,1.4208672879650184,3.047120605706971,12.35,1061.49,27400.0,22.92530020060653,14.904078571366577,9.11063052782717,20.984529503150245,0,Albania
2008,0.557680157931943,9.682070393807294,28.44948905109489,35.9118995666504,0.1448189298,49.991,0.351006953258949,2.09827837901336,1.414847552720884,2.982376496023159,12.47,1016.85,27400.0,22.99762124755613,14.896405144368723,9.081483749851179,21.026904917047606,0,Albania
2009,0.559263374365631,11.170640892823007,28.496094890510943,37.2151985168457,0.1448189298,51.076,0.371014394638719,2.1362109262488,1.4756522502501264,3.023037595998523,12.28,1332.41,27400.0,23.030613849997383,14.889666206198394,9.088285725968877,21.02121254605352,0,Albania
2010,0.548824440445626,9.138134145758569,28.54270072992701,37.1137008666992,0.1201261494,52.163,0.372626665622835,2.07762420856759,1.572250938115448,3.1342032893000087,12.21,1343.38,27400.0,23.067012682985617,14.88470158826458,9.11943049661634,21.027074680007697,0,Albania
2011,0.539818817858811,8.135333474643131,28.594653284671534,35.9611015319824,0.1201261494,53.247,0.372161911139649,2.30463015161865,1.734823307901879,3.3147516775982333,12.0,785.32,27400.0,23.09214818425955,14.882011415871677,9.172742341560864,21.037653140746944,0,Albania
2012,0.529116304485172,7.45135722825396,28.646605839416058,40.0466995239258,0.1201261494,54.33,0.381249425735719,2.14183622204787,1.5790919945207575,3.1857663819589086,12.5,1025.05,27400.0,23.10622112231184,14.880359906039399,9.13140538388804,21.015263589517257,0,Albania
2013,0.526077569011601,9.816287648011444,28.698558394160585,41.2869987487793,0.1201261494,55.387,0.394385617366995,2.10687229578069,1.654524277639536,3.260690851966017,12.5,1058.47,27400.0,23.116191428611824,14.878527792825588,9.152817185732516,20.95431407607561,0,Albania
2014,0.521443410571428,8.693038721985301,28.750510948905116,38.6973991394043,0.1201261494,56.423,0.417749906587894,2.02164506357851,1.806788540668664,3.4370517641455622,12.54,1350.34,27400.0,23.133780321668304,14.876457323543889,9.203416456903359,20.96315638549349,0,Albania
2015,0.520456154064144,8.690536219803766,28.802463503649637,38.6255989074707,0.095433369,57.434,0.424704235013984,2.02498299965961,1.7599870587144877,3.4193042462204537,12.47,1047.91,27400.0,23.15572502926217,14.873545266684898,9.19532825185568,21.004753771350263,0,Albania
2016,0.519186064175826,8.805091978490223,28.802189781021895,39.5872993469238,0.095433369,58.421,0.418762489586508,1.95550317514126,1.7141261728986568,3.37957533480222,12.54,1144.62,27400.0,23.18833723002511,14.87194646311907,9.18204377282107,20.872530311027568,0,Albania
2017,0.511415779087035,7.855470515655486,28.792062043795617,37.219799041748,0.095433369,59.383,0.420362497781929,1.97826175723038,1.9488720381060165,3.5810523700198056,12.36,1005.55,27400.0,23.225654473111447,14.871026740501554,9.239025005836092,20.87021062562721,0,Albania
2018,0.50920642354062,7.946351350893161,28.791970802919707,38.2663993835449,0.095433369,60.319,0.421169260632737,1.88645802312157,1.93973156347946,3.51663564026492,13.02,943.59,27400.0,23.26506131976273,14.868559420938455,9.218407743053941,21.011642676815626,0,Albania
2019,0.50920642354062,7.7987221644757,28.791970802919707,37.72973372298001,0.095433369,61.229,0.413464148563515,1.919226622217345,1.9974716226001916,3.572016515819841,12.94,1193.89,27400.0,23.285975289891496,14.864299348757527,9.229772086502955,20.741449511591576,0,Albania
2020,0.5070208058393895,7.185461569310012,28.791970802919707,37.12509777362784,0.09028903975,62.112,0.4168749671571095,1.94764955400699,2.0572818254578027,3.639241604274228,12.7,1010.52,27400.0,23.245617792409245,14.858557281182675,9.242673782347373,20.735203057999716,0,Albania
